sample,time,wbo2,FFB,EGT,AFC,AFL,RPM,MPH,Timing,IAT,MAF,MAF(V),Accelerator,Throttle,RQTQ,ATM(psi),MAP,Trgt_Boost,IAM,CL/OL,FLKC,FBKC,avcs,wgdc,tdi,Tdp,IPW,Misfire1,Misfire2,Misfire3,Misfire4
4336,6521.800,13.2025,14.3839,29,-3.90625,-1.5625,3408.5,55.302,26,42.8,37.12,2.3,12.549,18.8235,87.261,14.3647,7.54,-5.02778,1,10,0,0,20,66.2745,0,0,4.096,0,0,0,2
4337,6521.840,13.7073,14.3771,29,-3.90625,-1.5625,3402.25,55.302,26,42.8,36.68,2.3,12.549,18.8235,87.0413,14.3647,7.395,-5.39385,1,10,0,0,20,65.8824,0,0,4.096,0,0,0,2
4338,6521.880,13.7498,14.3977,29,-3.90625,-1.5625,3393.75,55.302,26,42.8,36.56,2.3,12.9412,18.8235,92.2635,14.3647,7.395,-5.39385,1,8,0,0,21,65.8824,0,0,4.096,0,0,0,2
4339,6521.920,13.6241,14.3977,29,-3.90625,-1.5625,3405,55.302,26,42.8,36.67,2.3,12.9412,18.8235,92.0209,14.3647,7.25,-5.00304,1,8,0,0,20,66.2745,0,0,4.096,0,0,0,2
4340,6521.960,13.539,14.2748,29,-3.90625,-1.5625,3424.25,55.302,26,42.8,36.68,2.3,12.9412,18.8235,96.275,14.3647,7.25,-5.02288,1,8,0,0,20,66.2745,0,0,4.096,0,0,0,2
4341,6522.000,13.4984,14.2748,29,-4.6875,-2.34375,3403,55.302,26,42.8,38.04,2.34,12.9412,19.6078,96.751,14.3647,7.395,-5.02288,1,8,0,0,20,66.2745,0,0,4.096,0,0,0,2
4342,6522.040,13.5816,14.2748,29,-3.90625,-2.34375,3387.75,55.302,26,42.8,38.61,2.34,12.9412,19.6078,97.0873,14.3647,7.54,-4.8366,1,8,0,0,20,65.8824,0,0,4.096,0,0,0,2
4343,6522.080,14.0032,14.2008,29,-3.90625,-2.34375,3423,55.302,25.5,42.8,38.95,2.34,13.7255,19.6078,105.65,14.3647,7.54,-4.56085,1,8,0,0,20,66.2745,0,0,4.096,0,0,0,2
4344,6522.120,14.2972,14.2008,29,-3.125,-2.34375,3400.5,55.302,25.5,42.8,39.63,2.38,13.7255,20.3922,105.589,14.3647,7.685,-4.56085,1,8,0,0,21,66.2745,0,0,4.096,0,0,0,2
4345,6522.160,14.0457,14.1474,29,-2.34375,-2.34375,3391,55.302,25.5,42.8,40.3,2.38,13.7255,20.3922,111.103,14.3647,7.83,-4.19823,1,8,0,0,21,65.8824,0,0,4.352,0,0,0,2
4346,6522.200,14.3823,14.1474,29,-1.5625,-2.34375,3430.25,55.302,25.5,42.8,40.41,2.38,13.7255,20.3922,106.047,14.3647,7.975,-4.19823,1,8,0,0,20,65.8824,0,0,4.352,0,0,0,2
4347,6522.240,14.0457,14.0944,29,-.78125,-2.34375,3424.5,55.302,25,42.8,40.72,2.38,12.9412,20,96.2659,14.3647,7.975,-4.17568,1,8,0,0,20,65.4902,0,0,4.352,0,0,0,2
4348,6522.280,14.3823,14.1208,29,0,-2.34375,3390.75,55.302,25,42.8,38.36,2.34,12.9412,19.6078,96.5074,14.3647,7.83,-4.81582,1,8,0,0,20,66.2745,0,0,4.352,0,0,0,2
4349,6522.320,14.2972,14.1208,29,0,-2.34375,3391,55.302,25.5,42.8,38.14,2.32,12.9412,19.2157,97.008,14.3647,7.685,-4.81582,1,8,0,0,20,66.2745,0,0,4.352,0,0,0,2
4350,6522.360,14.1289,14.2075,29,-1.5625,-2.34375,3424.25,55.302,25.5,42.8,38.12,2.34,13.3333,19.6078,100.941,14.3647,7.685,-4.58587,1,8,0,0,20,65.8824,0,0,4.352,0,0,0,2
4351,6522.400,13.7498,14.2748,29,-2.34375,-3.125,3420.75,55.302,25.5,42.8,37.92,2.32,13.3333,19.6078,101.021,14.3647,7.685,-4.56908,1,8,0,0,20,66.2745,0,0,4.096,0,0,0,2
4352,6522.440,13.3282,14.2748,29,-3.90625,-3.125,3397.5,55.302,25.5,42.8,38.72,2.34,12.9412,19.6078,92.1692,14.3647,7.685,-4.56908,1,8,0,0,20,66.2745,0,0,4.096,0,0,0,2
4353,6522.480,13.5816,14.2343,29,-3.90625,-3.125,3396.75,55.302,25.5,42.8,38.26,2.32,10.9804,18.8235,59.3304,14.3647,7.685,-5.40035,1,8,0,0,20,66.2745,0,0,4.096,0,0,0,2
4354,6522.520,13.6241,14.963,29,-3.125,-3.125,3425.25,55.302,26,42.8,31.84,2.22,5.4902,16.4706,54.7489,14.3647,7.25,-5.40035,1,8,0,0,20,66.2745,0,0,3.84,0,0,0,2
4355,6522.560,13.8775,14.963,29,-3.125,-3.125,3397,55.302,27.5,42.8,26.68,2.14,0,15.6863,50.2007,14.3647,6.67,-6.50494,1,8,0,0,20,65.4902,0,0,3.584,0,0,0,2
4356,6522.600,13.6667,14.8523,29,-3.90625,-3.125,3395.75,55.302,29,42.8,24.33,2.08,0,15.2941,45.6854,14.3647,6.38,-6.79525,1,8,0,0,20,0,0,0,3.328,0,0,0,2
4357,6522.640,13.8349,14.8523,29,-5.46875,-3.125,3417.25,55.302,29.5,42.8,22.49,2.02,0,10.5882,0,14.3647,5.945,-6.79525,1,8,0,0,18,0,0,0,3.072,0,0,0,2
4358,6522.680,13.2876,15.6882,29,-6.25,-3.125,3408.25,55.302,29,42.8,14.87,1.74,0,9.01961,0,14.3647,5.075,-8.69643,1,8,0,0,15,0,0,0,2.56,0,0,0,2
4359,6522.720,13.4133,17.2426,29,-7.03125,-3.125,3374.5,55.302,28,42.8,10.57,1.66,0,9.01961,0,14.3647,4.35,-8.69646,1,8,0,0,12,0,0,0,2.304,0,0,0,2
4360,6522.760,13.0768,17.2426,29,-7.03125,-3.125,3371.25,55.302,27.5,42.8,9.83,1.64,0,9.01961,0,14.3647,4.06,-8.69646,1,8,0,0,9,0,0,0,2.048,0,0,0,2
4361,6522.800,13.2451,15.3914,29,-7.03125,-2.34375,3375.25,55.302,26.5,42.8,10,1.64,0,9.01961,0,14.3647,3.77,-8.69649,1,8,0,0,6,0,0,0,2.048,0,0,0,2
4362,6522.840,12.866,15.0754,29,-7.8125,-2.34375,3364,55.302,25.5,42.8,9.67,1.62,0,9.01961,0,14.3647,3.625,-8.69649,1,8,0,0,4,0,0,0,1.792,0,0,0,2
4363,6522.880,12.9085,15.0754,29,-7.8125,-2.34375,3315.5,55.302,24.5,42.8,9.59,1.62,0,9.01961,0,14.3647,3.48,-8.69652,1,8,0,0,3,0,0,0,1.792,0,0,0,2
4364,6522.920,12.4018,14.8012,29,-8.59375,-2.34375,3279.25,54.6807,24,42.8,9.4,1.6,0,9.01961,0,14.3647,3.335,-8.69654,1,8,0,0,2,0,0,0,1.792,0,0,0,2
4365,6522.960,12.1485,14.8012,29,-8.59375,-2.34375,3242.75,54.6807,23,42.8,9.44,1.62,0,8.62745,0,14.3647,3.335,-8.69654,1,8,0,0,2,0,0,0,0,0,0,0,2
4366,6523.000,12.6552,14.2748,29,-9.375,-2.34375,3183.5,54.6807,22,42.8,9.52,1.62,0,8.62745,0,14.3647,3.335,-8.69657,1,8,0,0,2,0,0,0,0,0,0,0,2
4367,6523.040,12.6552,14.2748,29,-9.375,-2.34375,3120.25,54.6807,21,42.8,9.36,1.6,0,8.23529,0,14.3647,3.335,-8.89892,1,8,0,0,2,0,0,0,0,0,0,0,2
4368,6523.080,12.5701,14.2748,29,-9.375,-2.34375,3051.25,54.6807,20.5,42.8,8.85,1.58,0,8.23529,0,14.3647,3.335,-8.89892,1,8,0,0,2,0,0,0,0,0,0,0,2
4369,6523.120,12.9085,14.2748,29,-9.375,-2.34375,2974.5,54.6807,20,42.8,8.6,1.56,0,7.84314,0,14.3647,3.335,-9.14824,1,8,0,0,2,0,0,0,0,0,0,0,2
4370,6523.160,12.7384,14.2748,29,0,-2.34375,2900.25,54.6807,20,42.8,8.36,1.56,0,7.84314,0,14.3647,3.48,-9.14824,1,8,0,0,2,0,0,0,0,0,0,0,2
4371,6523.200,13.9181,14.2748,29,0,-2.34375,2826.5,54.6807,20,42.8,8.02,1.54,0,7.84314,0,14.3647,3.48,-9.43553,1,8,0,0,2,0,0,0,0,0,0,0,2
4372,6523.240,15.4363,12.4558,29,0,-2.34375,2751.25,54.6807,20,42.8,7.87,1.54,0,7.45098,0,14.3647,3.48,-9.68285,1,8,0,0,1,0,0,0,0,0,0,0,2
4373,6523.280,16.4458,12.4558,29,0,-2.34375,2673.5,54.6807,20,42.8,7.73,1.52,0,7.45098,0,14.3647,3.48,-9.68285,1,8,0,0,1,0,0,0,0,0,0,0,2
4374,6523.320,17.9215,12.4558,29,0,-2.34375,2626,54.6807,20,42.8,7.61,1.52,0,7.05882,0,14.3647,3.48,-9.68287,1,8,0,0,1,0,0,0,0,0,0,0,2
4375,6523.360,18.7221,12.607,29,0,-2.34375,2550.5,54.6807,20,42.8,7.49,1.5,0,7.05882,0,14.3647,3.48,-9.6829,1,8,0,0,1,0,0,0,0,0,0,0,2
4376,6523.400,19.2269,12.607,29,0,-2.34375,2466.5,54.6807,20,42.8,7.31,1.48,0,7.05882,0,14.3647,3.335,-9.6829,1,8,0,0,2,0,0,0,0,0,0,0,2
4377,6523.440,20.0276,12.7728,29,0,-2.34375,2405,54.6807,20,42.8,7.31,1.5,0,7.05882,0,14.3647,3.335,-9.68293,1,8,0,0,2,0,0,0,0,0,0,0,2
4378,6523.480,20.0276,12.7728,29,0,-2.34375,2317.75,54.6807,20,42.8,7.52,1.5,1.96078,7.45098,13.7103,14.3647,3.335,-9.68293,1,8,0,0,1,0,0,0,0,0,0,0,2
4379,6523.520,20.1127,12.7728,29,0,-2.34375,2253.5,54.6807,20.5,42.8,7.84,1.56,11.7647,9.41177,80.8301,14.3647,3.48,-9.13417,1,8,0,0,1,70.9804,0,0,1.792,0,0,0,2
4380,6523.560,20.0276,12.7081,29,0,-2.34375,2238.25,54.0593,21.5,42.8,10.61,1.78,13.7255,15.2941,119.028,14.3647,3.77,-4.77475,1,8,0,0,1,70.9804,0,0,1.792,0,0,0,2
4381,6523.600,20.2384,12.7081,29,0,-2.34375,2240.5,54.0593,22.5,42.8,19.39,2.08,15.6863,18.0392,148.573,14.3647,5.075,-4.77475,1,8,0,0,1,70.9804,0,0,2.56,0,0,0,2
4382,6523.640,19.7762,10.8881,29,0,-2.34375,2228,54.0593,23.5,42.8,28.11,2.26,17.6471,21.1765,173.533,14.3647,6.525,-1.16869,1,8,0,0,1,71.3726,0,0,3.328,0,0,0,2
4383,6523.680,19.9851,10.2261,29,0,-2.34375,2094,54.0593,23.5,42.8,37.88,2.38,17.2549,21.9608,164.739,14.3647,8.12,.16394,1,8,0,0,2,71.3726,0,0,4.352,0,0,0,2
4384,6523.720,17.6681,10.2261,29,0,-2.34375,2120.75,54.0593,21.5,42.8,39.47,2.38,18.0392,21.9608,171.903,14.3647,9.425,.16394,1,8,0,0,4,71.3726,0,0,5.12,0,0,0,2
4385,6523.760,14.4673,10.6418,29,0,-2.34375,2227.75,54.0593,13.5,42.8,39.9,2.4,22.7451,23.9216,220.296,14.3647,10.005,.96891,1,8,0,0,6,71.3726,0,0,5.632,0,0,0,2
4386,6523.800,16.3201,10.3884,29,0,-3.125,2152.75,54.0593,12,42.8,46.97,2.52,24.3137,27.8431,228.845,14.3647,11.165,.96891,1,8,0,0,7,71.3726,0,0,6.656,0,0,0,2
4387,6523.840,15.7728,10.3884,29,0,-3.125,2126.25,54.0593,18.5,42.8,49.68,2.54,24.3137,29.4118,218,14.3647,12.47,3.49712,1,8,0,0,10,71.3726,0,0,7.168,0,0,0,2
4388,6523.880,14.3823,10.6531,29,0,-3.125,2215.5,54.0593,15,42.8,47.83,2.5,24.3137,29.8039,238.602,14.3647,12.905,3.72176,1,8,0,0,12,71.3726,0,0,7.68,0,0,0,2
4389,6523.920,12.9917,10.6531,29,0,-3.125,2110,54.0593,18,42.8,47.21,2.48,24.3137,29.8039,221.798,14.3647,13.05,3.72176,1,8,0,0,13,71.3726,0,0,7.936,0,0,0,2
4390,6523.960,12.4869,10.8294,29,-.78125,-3.125,2174.25,54.0593,18.5,42.8,45.98,2.48,23.5294,29.0196,224.431,14.3647,13.34,2.78706,1,8,0,0,16,71.3726,0,0,7.168,0,0,0,2
4391,6524.000,12.4444,12.5388,29,0,-3.125,2167,54.0593,18.5,42.8,44.84,2.44,22.7451,27.451,214.571,14.3647,13.195,2.92534,1,8,0,0,18,71.3726,0,0,7.424,0,0,0,2
4392,6524.040,12.191,12.5388,29,0,-3.125,2132.5,54.6807,18.5,42.8,41,2.38,20,25.4902,189.679,14.3647,13.05,2.92534,1,8,0,0,20,71.3726,0,0,7.424,0,0,0,2
4393,6524.080,12.0228,12.5388,29,0,-3.125,2193.25,54.6807,19,42.8,39.06,2.36,20.7843,24.3137,200.567,14.3647,12.615,1.04411,1,8,0,0,21,71.3726,0,0,6.912,0,0,0,2
4394,6524.120,11.8545,12.8601,29,-.78125,-3.125,2131.25,54.6807,18.5,42.8,39.7,2.4,22.7451,25.098,213.371,14.3647,12.325,1.04411,1,8,0,0,22,71.3726,0,0,6.912,0,0,0,2
4395,6524.160,11.6437,12.8601,29,-4.6875,-3.125,2167,54.6807,18.5,42.8,44.28,2.46,24.3137,27.8431,229.253,14.3647,12.615,2.35991,1,8,0,0,22,71.3726,0,0,6.912,0,0,0,2
4396,6524.200,11.5586,12.932,29,-7.8125,-3.125,2183,54.6807,19,42.8,47.56,2.5,27.451,30.1961,242.378,14.3647,13.05,4.36054,1,8,0,0,22,71.3726,0,0,6.656,0,0,0,2
4397,6524.240,11.8971,12.932,29,0,-3.125,2143.25,54.6807,19,42.8,48.64,2.52,27.0588,31.3725,239.945,14.3647,13.34,4.36054,1,8,0,0,22,71.3726,0,0,7.424,0,0,0,2
4398,6524.280,12.4018,12.5912,29,0,-3.125,2175.5,54.6807,18,42.8,48.01,2.52,26.6667,31.3725,238.632,14.3647,13.63,4.27736,1,10,0,0,21,71.3726,0,0,7.68,0,0,0,2
4399,6524.320,12.9085,12.6814,29,0,-3.125,2170.25,54.6807,18.5,42.8,47.99,2.5,27.0588,31.3725,239.267,14.3647,13.775,4.25955,1,10,0,0,21,71.3726,0,0,7.68,0,0,0,2
4400,6524.360,12.8234,12.6814,29,0,-3.125,2162.75,54.6807,17.5,42.8,47.85,2.5,25.8824,31.3725,237.207,14.3647,13.92,4.25955,1,10,0,0,21,71.3726,0,0,7.936,0,0,0,2
4401,6524.400,12.8234,12.6123,29,0,-2.34375,2174,54.6807,18,42.8,47.83,2.5,23.5294,30.5882,223.665,14.3647,13.92,4.00422,1,10,0,0,21,71.3726,0,0,7.936,0,0,0,2
4402,6524.440,12.4869,12.5492,29,0,-2.34375,2165.75,54.6807,17.5,42.8,44.76,2.44,22.7451,27.8431,216.907,14.3647,13.775,4.00422,1,10,0,0,22,71.3726,0,0,8.192,0,0,0,2
4403,6524.480,11.8971,12.5492,29,0,-2.34375,2175.5,54.6807,18,42.8,43.09,2.42,23.1373,27.0588,219.279,14.3647,13.485,2.61968,1,10,0,0,22,71.3726,0,0,7.936,0,0,0,2
4404,6524.520,11.6012,12.5336,29,0,-2.34375,2173.25,54.6807,18,42.8,44.43,2.46,24.3137,27.8431,230.701,14.3647,13.34,3.29407,1,10,0,0,22,71.3726,0,0,7.936,0,0,0,2
4405,6524.560,11.4755,12.5336,29,0,-2.34375,2180,54.6807,18,42.8,47.21,2.5,25.098,29.8039,236.309,14.3647,13.485,3.29407,1,10,0,0,22,71.3726,0,0,7.936,0,0,0,2
4406,6524.600,11.1795,12.4301,29,0,-.78125,2173,54.6807,18,42.8,47.95,2.52,24.7059,30.5882,233.38,14.3647,13.775,3.98995,1,10,0,0,23,71.3726,0,0,8.192,0,0,0,2
4407,6524.640,11.518,12.3081,29,0,-.78125,2186,54.6807,18,42.8,48.32,2.5,24.3137,30.1961,231.351,14.3647,13.92,3.68096,1,10,0,0,23,71.3726,0,0,8.192,0,0,0,2
4408,6524.680,11.1389,12.3081,29,0,-.78125,2174,55.302,18,42.8,47.58,2.5,24.3137,29.4118,229.22,14.3647,13.92,3.68096,1,10,0,0,22,71.3726,0,0,8.192,0,0,0,2
4409,6524.720,11.1795,12.3434,29,0,-.78125,2187.75,55.302,17.5,42.8,46.6,2.5,24.3137,29.0196,229.407,14.3647,13.92,3.52308,1,10,0,0,23,71.3726,0,0,8.192,0,0,0,2
4410,6524.760,11.0964,12.3993,29,0,-.78125,2183.25,55.302,18,42.8,46.97,2.5,23.9216,28.6275,227.319,14.3647,13.775,3.52308,1,10,0,0,23,71.3726,0,0,8.192,0,0,0,2
4411,6524.800,11.0964,12.3993,29,0,-.78125,2184.75,55.302,17.5,42.8,46.35,2.48,23.5294,28.6275,225.042,14.3647,13.775,3.38465,1,10,0,0,22,70.9804,0,0,8.192,0,0,0,2
4412,6524.840,10.9687,12.4868,29,0,-.78125,2186.5,55.302,18,42.8,46.72,2.48,23.1373,27.8431,220.702,14.3647,13.775,3.06334,1,10,0,0,23,70.9804,0,0,8.192,0,0,0,2
4413,6524.880,10.9687,12.4868,29,0,-.78125,2177.5,55.302,17.5,42.8,45.73,2.46,22.7451,27.451,218.361,14.3647,13.63,3.06334,1,10,0,0,23,70.9804,0,0,8.192,0,0,0,2
4414,6524.920,10.9687,12.5807,29,0,-.78125,2196,55.302,18,42.8,45.73,2.46,23.1373,27.0588,220.794,14.3647,13.63,2.72634,1,10,0,0,23,70.9804,0,0,7.936,0,0,0,2
4415,6524.960,10.9687,12.6974,29,0,-.78125,2180.5,55.302,18,42.8,46.23,2.48,23.5294,27.0588,223.14,14.3647,13.485,3.07879,1,10,0,0,23,70.9804,0,0,7.936,0,0,0,2
4416,6525.000,10.8856,12.6974,29,0,-.78125,2197.75,55.302,18,42.8,47.21,2.5,23.5294,27.8431,223.28,14.3647,13.485,3.07879,1,10,0,0,23,70.9804,0,0,7.936,0,0,0,2
4417,6525.040,10.9687,12.7189,29,0,-.78125,2186.25,55.302,18,42.8,47.09,2.5,23.1373,27.8431,221.091,14.3647,13.63,3.09594,1,10,0,0,23,70.9804,0,0,7.936,0,0,0,2
4418,6525.080,11.0538,12.7081,29,0,-.78125,2192,55.302,18,42.8,46.6,2.48,23.1373,27.451,221.265,14.3647,13.63,3.09594,1,10,0,0,23,70.9804,0,0,7.936,0,0,0,2
4419,6525.120,11.0113,12.7081,29,0,-.78125,2189.75,55.302,18,42.8,46.35,2.48,23.1373,27.0588,221.438,14.3647,13.63,2.93969,1,10,0,0,23,70.9804,0,0,7.936,0,0,0,2
4420,6525.160,11.0538,12.7566,29,0,-.78125,2202,55.302,17.5,42.8,46.35,2.5,23.1373,27.0588,221.532,14.3647,13.63,2.95368,1,10,0,0,23,70.9804,0,0,7.936,0,0,0,2
4421,6525.200,11.3072,12.7566,29,0,-.78125,2200,55.302,18.5,42.8,46.6,2.48,23.1373,27.0588,221.816,14.3647,13.63,2.95368,1,10,0,0,23,70.9804,0,0,7.936,0,0,0,2
4422,6525.240,11.3072,12.8382,29,0,-.78125,2193.75,55.302,18,42.8,46.72,2.5,23.5294,27.0588,224.153,14.3647,13.63,2.97925,1,10,0,0,22,70.9804,0,0,7.936,0,0,0,2
4423,6525.280,11.5586,12.8273,29,0,-.78125,2210.75,55.302,18,42.8,47.34,2.5,23.5294,27.8431,226.823,14.3647,13.63,3.33906,1,10,0,0,22,70.9804,0,0,7.936,0,0,0,2
4424,6525.320,11.6437,12.8273,29,0,-.78125,2183.75,55.302,18,42.8,48.2,2.5,23.1373,28.2353,222.188,14.3647,13.775,3.33906,1,10,0,0,23,70.9804,0,0,7.936,0,0,0,2
4425,6525.360,11.518,12.7783,29,0,-.78125,2225,55.302,18,42.8,47.83,2.5,23.1373,27.8431,222.406,14.3647,13.92,3.00891,1,10,0,0,23,70.9804,0,0,7.936,0,0,0,2
4426,6525.400,11.7288,12.8218,29,0,-.78125,2187,55.9234,18,42.8,47.09,2.5,23.1373,27.0588,222.571,14.3647,13.775,3.00891,1,10,0,0,23,70.9804,0,0,7.936,0,0,0,2
4427,6525.440,11.7694,12.8218,29,0,-.78125,2215,55.9234,18,42.8,46.47,2.5,23.1373,27.0588,222.552,14.3647,13.775,3.03556,1,10,0,0,22,70.9804,0,0,7.936,0,0,0,2
4428,6525.480,11.6863,12.8656,29,0,-.78125,2206.5,55.9234,17.5,42.8,46.6,2.5,23.1373,27.0588,222.89,14.3647,13.775,3.03968,1,10,0,0,23,70.9804,0,0,7.936,0,0,0,2
4429,6525.520,11.5586,12.8656,29,0,-.78125,2206.75,55.9234,18,42.8,46.97,2.48,21.9608,27.0588,210.963,14.3647,13.775,3.03968,1,10,0,0,23,70.9804,0,0,7.936,0,0,0,2
4430,6525.560,11.6012,12.9098,29,0,-.78125,2215.25,55.9234,18,42.8,46.35,2.48,21.1765,25.8824,203.903,14.3647,13.63,2.00685,1,10,0,0,22,70.9804,0,0,7.68,0,0,0,2
4431,6525.600,11.7694,13.0497,29,0,-.78125,2206.75,55.9234,18.5,42.8,45.2,2.46,21.5686,25.4902,208.858,14.3647,13.485,1.85134,1,10,0,0,23,70.9804,0,0,7.68,0,0,0,2
4432,6525.640,11.518,13.0497,29,0,-.78125,2208.5,55.9234,18,42.8,45.24,2.46,21.5686,25.4902,208.89,14.3647,13.34,1.85134,1,10,0,0,23,70.9804,0,0,7.68,0,0,0,2
4433,6525.680,11.6437,13.1811,29,0,-.78125,2231,55.9234,18.5,42.8,46.23,2.48,21.5686,25.4902,208.995,14.3647,13.34,2.03438,1,10,0,0,23,70.9804,0,0,7.424,0,0,0,2
4434,6525.720,11.6437,13.21,29,0,-.78125,2204.75,55.9234,18.5,42.8,46.1,2.46,21.5686,25.8824,209.258,14.3647,13.34,2.03438,1,10,0,0,23,70.9804,0,0,7.424,0,0,0,2
4435,6525.760,11.518,13.21,29,0,-.78125,2208.5,55.9234,18.5,42.8,46.23,2.48,21.5686,25.8824,209.289,14.3647,13.34,2.05719,1,10,0,0,23,70.9804,0,0,7.424,0,0,0,2
4436,6525.800,11.6863,13.2274,29,0,-.78125,2216.25,55.9234,18.5,42.8,46.47,2.48,21.5686,25.8824,209.429,14.3647,13.34,2.06441,1,10,0,0,23,70.9804,0,0,7.424,0,0,0,2
4437,6525.840,11.6012,13.2274,29,0,-.78125,2212.25,55.9234,18.5,42.8,46.47,2.48,21.5686,25.8824,209.53,14.3647,13.34,2.06441,1,10,0,0,22,70.9804,0,0,7.424,0,0,0,2
4438,6525.880,11.7288,13.2216,29,0,-.78125,2229,55.9234,18.5,42.8,46.23,2.48,21.1765,25.8824,207.226,14.3647,13.34,1.90173,1,10,0,0,22,70.9804,0,0,7.424,0,0,0,2
4439,6525.920,11.5586,13.2565,29,0,-.78125,2213.25,55.9234,18.5,42.8,45.98,2.5,21.1765,25.8824,204.882,14.3647,13.485,1.91461,1,10,0,0,23,70.9804,0,0,7.424,0,0,0,2
4440,6525.960,11.1389,13.2565,29,0,-.78125,2231.75,56.5448,18.5,42.8,46.35,2.48,21.1765,25.098,205.012,14.3647,13.34,1.91461,1,10,0,0,23,70.9804,0,0,7.424,0,0,0,2
4441,6526.000,11.1389,13.2799,29,0,-.78125,2213.75,56.5448,18.5,42.8,45.86,2.48,20.7843,25.098,202.644,14.3647,13.34,1.56826,1,10,0,0,22,70.9804,0,0,7.424,0,0,0,0
4442,6526.040,11.2646,13.3388,30,0,-.78125,2234.5,56.5448,18.5,42.8,45.73,2.46,21.1765,25.098,205.187,14.3647,13.195,1.56826,1,10,0,0,22,70.9804,0,0,7.424,0,0,0,0
4443,6526.080,11.2221,13.3388,30,0,-.78125,2222.75,56.5448,18.5,42.8,45.73,2.48,20.7843,25.098,202.873,14.3647,13.195,1.75798,1,10,0,0,23,70.9804,0,0,7.424,0,0,0,0
4444,6526.120,11.0538,13.3803,30,0,-.78125,2239,56.5448,19,42.8,46.1,2.46,20,24.7059,193.1,14.3647,13.195,1.21822,1,10,0,0,23,70.9804,0,0,7.424,0,0,0,0
4445,6526.160,11.1795,13.3803,30,0,-.78125,2228.5,56.5448,18.5,42.8,44.48,2.44,19.2157,23.9216,185.79,14.3647,13.05,1.21822,1,10,0,0,22,70.9804,0,0,7.424,0,0,0,0
4446,6526.200,11.4755,13.4761,30,0,-.78125,2237.75,56.5448,19,42.8,42.89,2.44,19.2157,23.5294,185.872,14.3647,12.905,.874352,1,10,0,0,22,70.9804,0,0,7.168,0,0,0,0
4447,6526.240,11.1795,13.6533,30,0,-.78125,2224.75,56.5448,19,42.8,42.69,2.42,18.8235,23.5294,183.459,14.3647,12.76,.790111,1,10,0,0,23,70.9804,0,0,6.912,0,0,0,0
4448,6526.280,11.0964,13.6533,30,0,-.78125,2248.25,56.5448,19,42.8,42.49,2.42,18.8235,23.1373,183.536,14.3647,12.615,.790111,1,10,0,0,22,70.9804,0,0,6.912,0,0,0,0
4449,6526.320,11.2221,13.8353,30,0,-.78125,2237.25,56.5448,19,42.8,42.49,2.42,18.8235,23.1373,183.628,14.3647,12.615,.79387,1,10,0,0,22,70.9804,0,0,6.912,0,0,0,0
4450,6526.360,11.3072,13.9831,30,0,-.78125,2245.5,56.5448,19,42.8,42.49,2.44,18.4314,23.1373,181.239,14.3647,12.47,.79387,1,10,0,0,22,70.9804,0,0,6.656,0,0,0,0
4451,6526.400,11.3904,13.9831,30,0,-.78125,2231.5,56.5448,19,42.8,43.28,2.42,18.4314,23.1373,178.824,14.3647,12.47,.711642,1,10,0,0,22,70.9804,0,0,6.656,0,0,0,0
4452,6526.440,11.7694,13.9313,30,0,-.78125,2253.5,56.5448,19,42.8,42.3,2.42,17.6471,23.1373,173.888,14.3647,12.47,.538513,1,10,0,0,22,70.9804,0,0,6.656,0,0,0,0
4453,6526.480,12.1485,13.9313,30,0,-.78125,2237.25,56.5448,19,42.8,40.52,2.4,17.2549,22.3529,168.93,14.3647,12.325,.538513,1,10,0,0,21,70.9804,0,0,6.656,0,0,0,0
4454,6526.520,12.1485,14.0944,30,0,-.78125,2246.5,56.5448,19,42.8,39.78,2.4,16.8627,22.3529,166.458,14.3647,12.18,.221556,1,10,0,0,21,70.9804,0,0,6.4,0,0,0,0
4455,6526.560,12.4869,14.4599,30,-1.5625,-.78125,2242,56.5448,19,42.8,39.66,2.38,16.0784,21.5686,156.967,14.3647,12.035,-.802986,1,10,0,0,21,70.9804,0,0,6.144,0,0,0,0
4456,6526.600,12.5701,14.4599,30,-2.34375,-.78125,2250.5,56.5448,19,42.8,38.52,2.34,16.0784,20.7843,152.758,14.3647,11.89,-.802986,1,10,0,0,21,70.9804,0,0,5.888,0,0,0,0
4457,6526.640,12.6977,14.867,30,-3.125,-.78125,2229.5,56.5448,19,42.8,37.57,2.34,16.0784,20.7843,152.754,14.3647,11.6,-1.16325,1,10,0,0,21,70.9804,0,0,5.888,0,0,0,0
4458,6526.680,12.6977,14.6642,30,-3.125,-.78125,2258.25,56.5448,19,42.8,38.33,2.34,16.0784,20.7843,156.976,14.3647,11.455,-.80215,1,8,0,0,20,70.9804,0,0,5.632,0,0,0,0
4459,6526.720,12.9492,14.6642,30,-3.125,-.78125,2242,56.5448,19,42.8,37.76,2.34,16.0784,20.7843,156.998,14.3647,11.455,-.80215,1,8,0,0,20,70.9804,0,0,5.632,0,0,0,0
4460,6526.760,13.0768,14.5649,30,-3.125,-.78125,2254.5,56.5448,19,42.8,38.74,2.36,16.0784,20.7843,152.787,14.3647,11.31,-1.16143,1,8,0,0,20,70.9804,0,0,5.632,0,0,0,0
